,hashtags,likes,replies,retweets,screen_name,text,timestamp,username
52,"['modelsinc', 'inchella', 'beyoncehomecoming', 'beyhomecoming', 'homecomingbeyoncé', 'netflix', 'homecomingnetflix', 'dmvevents', 'beyonce']",0,0,0,M0delsInc," #modelsinc HOMECOMING! A Tribute by @M0delsInc To  beyonce at coachella @netflix netflixfilm #inchella  
.
.
.
#beyoncehomecoming #beyhomecoming #homecomingbeyoncé #netflix #homecomingnetflix #dmvevents #beyonce… https://www.instagram.com/p/B3vV7DInIz4/?igshid=1491oihvcknlf …",10/18/2019 0:38,MODELS INC.
53,"['Beyhive', 'beyoncehomecoming', 'beyoncéhomecoming', 'homecomingbeyoncé', 'netflix', 'homecomingnetflix']",0,0,0,M0delsInc," #Beyhive Lil Diva’s @M0delsInc KIDS !!! Homecoming Tribute Show for beyonce ! —coachella @netflix netflixfilm
.
.
.
#beyoncehomecoming
#beyoncéhomecoming #homecomingbeyoncé #netflix #homecomingnetflix… https://www.instagram.com/p/B3ViPXKnqJi/?igshid=1ehxg5v9n2we7 …",10/8/2019 0:06,MODELS INC.
54,[],0,0,0,BANG500,I WORKED SO HARD ON THIS SHOW AND IT DEFINITELY PAID OFF! homecomingnetflix @netflix beyonce I HOPE YOU GET TO SEE IT BECAUSE THIS TRIBUTE SHOW WAS FOR YOU ! THANK YOU FOR INSPIRING ME THROUGH YOUR PRODUCTION AND… https://www.instagram.com/p/B16XSs5BEgB/?igshid=13iesrhxz0fz8 …,9/2/2019 14:21,BANG
55,['homecomingnetflix'],0,1,0,sweetneka_,When Beyoncé listed all the things she couldn’t eat and then said “I’m hungry” in #homecomingnetflix eye hollered because I knew sis really meant that ,7/10/2019 18:39,Nek 🥱
56,['homecomingnetflix'],3,0,0,CKlaartje,Beyoncé haar “homecoming” optreden op Coachella vorig jaar is echt het mafste ooit :( #homecomingnetflix,6/17/2019 21:28,Klaartje Cassiers
57,['queenb'],0,0,0,BOUNTYLA1,When you hit the red carpet with beyonce mother. mstinalawson  Quoting #queenb herself “power is not given to you. You have to take it.”  homecomingnetflix @ Hollywood https://www.instagram.com/p/ByQzvkhB1EP/?igshid=3ltwz8lh6u21 …,6/3/2019 21:26,BOUNTY LA
58,[],0,0,0,WenDelicieux,"When beyonce dropped homecomingnetflix I just knew her album intro would be our perfect reception intro. I asked Jam how he felt and he was down! It's no secret how much of a beyonce fan I am, so this was just… https://www.instagram.com/p/BxfqK8Kj8kp/?igshid=1n484z4uk8xic …",5/15/2019 19:19,Swirl
59,[],0,0,0,WenDelicieux,"When beyonce dropped homecomingnetflix I just knew her album intro would be our perfect reception intro. I asked Jam how he felt and he was down! It's no secret how much of a beyonce fan I am, so this was just… https://www.instagram.com/p/BxfqK8Kj8kp/?igshid=1w56xz0buxykc …",5/15/2019 19:19,Swirl
60,"['BeyonceHomcoming', 'HomecomingNetflix']",0,0,0,ClariceFelicia_,Listening to Homecoming while working out and I always think about the dancer with the baton clapping them cheeks when she stepped onto the stands. I LIVED!!! #BeyonceHomcoming #HomecomingNetflix,5/14/2019 1:20,Clarice thee Stallionaire
61,[],0,0,0,FirstNameGoddes,"My Mother's Day started with hair prepping and homecomingnetflix inspiration for her final performance at the @thelincolndc. This has been her best and most dedicated year performancing,… https://www.instagram.com/p/BxYhXRwhxZd/?utm_source=ig_twitter_share&igshid=nfhmlxq08ncv …",5/13/2019 0:47,Child of the Light
62,"['fyc', 'primeexperience']",1,0,0,CarrieABorzillo,#fyc @televisionacad event for homecomingnetflix #primeexperience featuring maiseltv catastrophe_tv @ The Hollywood Athletic Club https://www.instagram.com/p/BxGBqKzHTcW/?igshid=6kj685lokdcf …,5/5/2019 20:24,carrie borzillo
63,"['juliaroberts', 'primexperience', 'primevideo', 'amazon', 'amazonprimeexperience']",1,0,1,cliffbaldridge,@homecomingnetflix #juliaroberts amazing  performance and outstanding music #primexperience #primevideo #amazon #amazonprimeexperience @amazonprimevideo @amazonpic.twitter.com/KMURieiDru,5/5/2019 20:22,Cliff Baldridge 😎 #ATTSHAPE #MAGICLEAP #5G OCT19
64,['HomecomingNetflix'],1,0,0,ajaelectricc,"When is the next time I can be in the presence of @Beyonce? 
Watching #HomecomingNetflix and wishing she’d come back to Chicago as ASAP as possible. ",4/30/2019 2:32,aja e
65,"['partition', 'bhchoreo', 'dancevideo', 'dancevideos', 'beyoncedance', 'dancing', 'danceclass', 'londondance', 'pineapp']",0,0,0,brendonhansford,"My choreography to #partition by @beyonce from @homecomingnetflix taught and filmed in my weekly class at @pineappledancestudios
.
Dancers: @nads_ox @erinjade.x
.
#bhchoreo #dancevideo #dancevideos #beyoncedance #dancing #danceclass #londondance #pineapp… https://www.instagram.com/p/BwzI7JWFFBi/ pic.twitter.com/eHty38dkYR",4/28/2019 12:27,Brendon Hansford
66,"['Beyoncé', 'BeyonceHomecoming', 'BeyoncéHomecoming', 'HOMECOMING', 'Netflix', 'Beyflix', 'HomecomingNetflix', 'Coachella', 'Beychella', 'Diva', 'EverybodyMad', 'BeforeILetGoChallenge']",0,0,0,BeyonceCarter_C,Diva (Homecoming Live) https://youtu.be/TW4oZIaLYCg  #Beyoncé #BeyonceHomecoming #BeyoncéHomecoming #HOMECOMING #Netflix #Beyflix #HomecomingNetflix #Coachella #Beychella #Diva #EverybodyMad #BeforeILetGoChallenge,4/27/2019 23:14,Beyoncé
67,"['BabyBoy', 'bhchoreo', 'beyoncedance', 'homecomingdance', 'beychella', 'dancevideo', 'dancevideos', 'pineappledancestud']",0,0,0,brendonhansford,"My amazing beginner class dancing to #BabyBoy by @beyonce from the @homecomingnetflix album. Taught and filmed in my weekly class at @pineappledancestudios
.
#bhchoreo #beyoncedance #homecomingdance #beychella #dancevideo #dancevideos #pineappledancestud… https://www.instagram.com/p/BwxK2bXlByy/ pic.twitter.com/Ey5SY6FpUO",4/27/2019 18:27,Brendon Hansford
68,"['BabyBoy', 'homecoming', 'Partition', 'homecoming', 'beyonce']",1,0,0,brendonhansford," BEYONCE WEEK CLASSES 
.
2-3pm we have my BEGINNER CLASS dancing to #BabyBoy from the #homecoming @homecomingnetflix live album by @beyonce @duttypaul
.
3-4pm is my ALL LEVEL CLASS dancing to #Partition from the #homecoming live album by #beyonce… https://www.instagram.com/p/BwwFsLuFZua/ pic.twitter.com/AZq6n0cCM4",4/27/2019 8:54,Brendon Hansford
69,"['inspiration', 'goonsquadmic', 'chucklefucker']",0,0,0,allthingsbuttah,After watching beyonce homecomingnetflix you can't  tell me shit #inspiration TONIGHT we are back at #goonsquadmic channel310tv with another performance of #chucklefucker skiptownplayhouse… https://www.instagram.com/p/BwupPa4g-JO/?utm_source=ig_twitter_share&igshid=drzun8sxtmje …,4/26/2019 23:36,Buttah  Man
70,"['inspiration', 'goonsquadmic', 'chucklefucker']",0,0,0,allthingsbuttah,After watching beyonce homecomingnetflix you can't  tell me shit #inspiration TONIGHT we are back at #goonsquadmic channel310tv with another performance of #chucklefucker skiptownplayhouse… https://www.instagram.com/p/BwupPa4g-JO/?utm_source=ig_twitter_share&igshid=66npoxnw469h …,4/26/2019 18:42,Buttah  Man
71,"['beychella', 'cordialcoworkers']",0,0,0,JasonKurth,The *only* way to watch homecomingnetflix #beychella #cordialcoworkers https://www.instagram.com/p/BwszXq9pMIJ/?utm_source=ig_twitter_share&igshid=mau1ziu88aly …,4/26/2019 1:18,Jason Kurth
72,"['beyonce', 'homecoming', 'beychella', 'netflix']",0,0,0,LisaMinucci,"Holy shit, this woman is A-MA-ZING.
-
#beyonce #homecoming homecomingnetflix #beychella beyonce #netflix https://www.instagram.com/p/BwqtyknnKVa/?utm_source=ig_twitter_share&igshid=1azl3mszdg1ns …",4/25/2019 5:51,Lisa Minucci Morsels
73,"['711', 'homecoming', 'live', 'beyoncedance', 'beyoncedancing', 'dancevideo', 'dancevideos', 'hiphopdance', 'c']",6,0,1,brendonhansford,"My choreography to #711 by @beyonce from the @homecomingnetflix #homecoming #live album taught in my int/adv class at @basedancestudios 
.
Dancers: @crystalleah__ @monomi0404
.
#beyoncedance #beyoncedancing #dancevideo #dancevideos #hiphopdance #c… https://www.instagram.com/p/BwpC_75lD4Z/ pic.twitter.com/qqj5raN2qQ",4/24/2019 14:28,Brendon Hansford
74,[],0,0,0,TheCottonRoom,"In honor of finally watching beyonce ‘s homecomingnetflix special, we salute all the single ladies out there working hard for those bouquet catches! 

PC: lauren.cowart… https://www.instagram.com/p/BwnLE35nZdd/?utm_source=ig_twitter_share&igshid=gsa2ocbau16n …",4/23/2019 20:50,The Cotton Room
75,"['homecomingnetflix', 'beyonce', 'virgintrains']",2,1,0,AbiBurke1,"Trying not to dance on the train back to London watching the Beyonce docu on Netflix (for the third time)

#homecomingnetflix #beyonce #virgintrains",4/23/2019 16:40,Abi Burke
76,"['beyonce', 'homecomingnetflix', 'beyoncehomecoming']",0,0,0,bagphotos,"Finished homecomingnetflix last night and I haven’t stopped thinking about it. In awe of you beyonce, as always.
.
.
.
#beyonce #homecomingnetflix #beyoncehomecoming… https://www.instagram.com/p/BwkogwCl8nM/?utm_source=ig_twitter_share&igshid=15jrp6rv303xo …",4/22/2019 21:09,Brigid Gallagher
77,['homecomingnetflix'],0,0,0,iamtiffanybanks,I watch #homecomingnetflix everyday on @netflix,4/22/2019 13:50,Tiptopstylist
78,['homecomingnetflix'],1,0,0,divya_gokal,Beyoncé DID THAT #homecomingnetflix,4/22/2019 8:42,Divya~
79,"['homecomingnetflix', 'SDVcomTeamDetremura']",11,0,0,bocaroxaa,24 minutos assistindo #homecomingnetflix já chorei  empoderamento forte  #SDVcomTeamDetremura,4/22/2019 4:52,Cleiton Loures🌼 ⭐#eusouSDV
80,['homecomingnetflix'],1,0,0,persianprince07,Really tempted to watch #homecomingnetflix again,4/22/2019 4:04,Thicksgiving🦃
81,['homecomingnetflix'],0,0,0,maxcolefilms,Watching that @Beyonce #homecomingnetflix with all shades of   in the room dancing and singing every word. It’s lit ,4/22/2019 1:56,Max Cole Films
82,"['HomecomingNetflix', 'Coachella2018', 'andIreallywantthatsweaterdress']",0,0,0,RashaForReal,"Oh my God @Beyonce whaaaaaat?!? Thank you for all of your hard work on #HomecomingNetflix and for the dedication shown by dancers, orchestra, drumline, crew, guests... I felt it. #Coachella2018 #andIreallywantthatsweaterdress ",4/22/2019 1:37,Rasha
83,['homecomingnetflix'],1,0,0,Larissa72560205,Simplesmente chocada. Essa mulher sempre me surpreende. Diva demais  #homecomingnetflix https://twitter.com/Beyonce/status/1118413878596198400 …,4/22/2019 0:36,Larissa Bispo
84,['homecomingnetflix'],1,0,0,mjunda,Loved @Beyonce 's #homecomingnetflix and the strong and beautiful message it passes on.,4/22/2019 0:29,Maria Unda
85,['homecomingnetflix'],4,1,1,TerryTorro,"So I decided to delay gratification and watch #homecomingnetflix after the work week was done, which is today",4/21/2019 23:03,Solange’s Knees ♋️🌞 ♏️ 🌙♊️⬆️
86,['homecomingnetflix'],0,0,0,yourboo_nae,I wanted Beyoncé #homecomingnetflix about 15 times already ,4/21/2019 23:00,NAE ❤️
87,"['homecomingnetflix', 'Beychella', 'Beyoncehttps']",0,0,0,Rayon_d_miel,#homecomingnetflix #Beychella #Beyoncehttps://twitter.com/oranicuhh/status/1119449721188151297 …,4/21/2019 22:34,BeamBouncer 🧠〰️
88,['homecomingnetflix'],1,0,0,DJ_Love2010,Are you still comparing #homecomingnetflix to anything? Yes Michael Jackson is good. Yes Madonna is okay (I agree to disagree ) and Chris Brown is problematic at all times. Just let me enjoy a Black woman enjoying being black. Damn! pic.twitter.com/WIlBK6H2Ll,4/21/2019 22:02,I'm🧡Happy💛
89,['homecomingnetflix'],0,0,0,prettie_rickey,"@Beyonce has to be top 5 fittest person in the world....sis did a whole 2hr performance dining and dancing, with the mic in hand and didn’t huff not 1 time! #homecomingnetflix",4/21/2019 21:35,Sexual Chocolate
90,"['sunday', 'worshipping', 'goddess', 'homecomingnetflix', 'homecomingbeyonce']",0,0,0,observationmode,"#sunday #worshipping the #goddess  @Beyonce  #homecomingnetflix
#homecomingbeyonce
@NetflixUK
https://images.app.goo.gl/XNH7GCoCVPuYYqwS8 …",4/21/2019 21:12,Joules
91,['homecomingnetflix'],19,0,4,IamMinyon,".@Beyonce' Homecoming' Is a Celebration of Black History | Time & I would argue it's a celebration of history. The way this film showcased the beauty of a culture so complete & uncompromised was genius. #homecomingnetflix is more than a film. It's a GIFT!!
http://time.com/5572221/beyonce-homecoming-documentary-history/ …",4/21/2019 20:41,MinyonM.
92,"['LineOfDuty', 'homecomingnetflix']",1,0,0,jemillo,Only #LineOfDuty could make me pause @Beyonce #homecomingnetflix ,4/21/2019 19:54,Jemillo
93,"['homecomingbeyonce', 'homecomingnetflix']",0,0,0,jamillouca,Impactadaaaa #homecomingbeyonce #homecomingnetflix,4/21/2019 19:39,Camylle Corrêa
94,['homecomingnetflix'],0,0,0,soapstarjoey,White/non-black POC people will never understand what Beyoncé means and represents in the black community. Black men will never understand what Beyoncé means and represents for black women. Never. #homecomingnetflix,4/21/2019 19:19,Francis Forever
95,['homecomingnetflix'],0,1,0,amarclareia,"Se vc ainda não viu #homecomingnetflix  da @beyonce, CORRA!!! 

Essa mulher é incrível, cada vez que vejo algo produzido por ela e percebo o amor pela família, a excelência, ousadia, vulnerabilidade, humildade e talento fico ",4/21/2019 19:08,maria clara
96,['homecomingnetflix'],0,0,0,Lashea_Jasmine,I’m almost in tears over the #homecomingnetflix trailer. At this point I’ll fight anybody over @Beyonce,4/21/2019 17:33,Anxiety Poster Child
97,[],0,0,0,laikenlove,"I watched homecomingnetflix and it blew my mind. Epic doesn’t describe the work, or sacrifice, she put into that show. This is definitely a tutorial for anyone wanting to soar above and… https://www.instagram.com/p/BwhlFZbAMuE/?utm_source=ig_twitter_share&igshid=1oxkynennbe8w …",4/21/2019 16:42,Lake
98,"['homecomingbeyonce', 'homecomingnetflix']",1,0,0,HollieCoupland,"Please & Thank You 
When she’s live, my mind is blown 
#homecomingbeyonce #homecomingnetflix pic.twitter.com/zL7aZgfzqO",4/21/2019 16:08,Hollie Coupland
99,"['Homecoming', 'Beyonce', 'BeyHive', 'homecomingbeyonce', 'Beychella', 'Beyflix', 'BeyonceHomcoming', 'homecomingnetflix', 'home']",0,0,0,Elaine_CSP,"Eu adoraria que o @NetflixBrasil desse tanto valor pro #Homecoming da #Beyonce quanto o @netflix . Me sentiria representada enquanto #BeyHive
brasileira. #homecomingbeyonce #Beychella #Beyflix #BeyonceHomcoming #homecomingnetflix #home",4/21/2019 15:16,Elaine CSP
100,"['HomecomingBeyonce', 'homecomingnetflix']",2,0,2,klrembert,"#HomecomingBeyonce #homecomingnetflix needs to be part of curriculum or its own master class. In Homecoming, Beyonce is educator, entertainer, motivator, business woman, humanitarian and overall excellence! Raising the bar! https://twitter.com/MichelleObama/status/1118922383602192384 …",4/21/2019 15:13,Keisha Rembert
101,['homecomingnetflix'],0,0,0,nanabernardess,assistindo pela 3ª vez #homecomingnetflix ,4/21/2019 15:03,oh nana
102,"['homecomingbeyonce', 'homecomingnetflix', 'homecoming', 'beyonce']",0,0,0,bjododementador,"Depois de assistir homecoming só posso dizer, Beyoncé run the world! Esse e qualquer outro planeta. #homecomingbeyonce #homecomingnetflix #homecoming #beyonce",4/21/2019 14:27,Vandia
103,"['homecomingnetflix', 'Beyonce']",0,0,0,DaniLefevre,A Beyoncé treinou 8 meses pra um show de 2 horas e vc aí achando que estudar na véspera da prova vai passar. #homecomingnetflix #Beyonce @NetflixBrasil,4/21/2019 13:32,Dani Lefevre
104,['homecomingnetflix'],0,0,0,diana_lacri,Beyoncé's #homecomingnetflix is amazing and enlightening. Goes to show how all your hard work pays off big time! ,4/21/2019 12:47,Didiuちゃん
105,['homecomingnetflix'],1,0,0,ZoCanaria,Also wanted to screen-record this but I was amateur AF haha #homecomingnetflix https://twitter.com/beyonseh2/status/1118477422641451010 …,4/21/2019 12:32,Lorenzo Canaria
106,"['MayaAngelou', 'Beyonce', 'homecomingnetflix', 'Guinée']",6,2,1,EmmaCamaraWorld,"EST-CE QUE VOUS DITES TOUJOURS LA VÉRITÉ ? à vous même d'abord, puis aux enfants ? Je pose cette questions suite à l'extrait de #MayaAngelou choisit par #Beyonce dans  #homecomingnetflix ! Vit-on dans un monde d'apparences où le mensonge est devenu un modèle, une norme. #Guinée",4/21/2019 10:38,Emma&Camara
107,"['Beyonce', 'homecomingnetflix', 'mayaangeloupic']",6,1,0,EmmaCamaraWorld,"“What I really want to do is be a representative of my race, of the human race. I have a chance to show how kind we can be, how intelligent and generous we can be. I have a chance to teach and to love and to laugh” 1/3 #Beyonce #homecomingnetflix #mayaangeloupic.twitter.com/5TPa4YkJs5",4/21/2019 10:32,Emma&Camara
108,"['homecomingnetflix', 'Beyonce']",1,0,0,dopegld,Watching @Beyonce #homecomingnetflix and #Beyonce she one cold mutha fucka ,4/21/2019 8:30,Dopegld_hazeus
109,['homecomingnetflix'],0,0,0,NeO_Eddy,#homecomingnetflix I was expecting more.,4/21/2019 7:46,Neo Eddy
110,"['Homecoming', 'homecomingbeyonce', 'homecomingnetflix']",0,0,0,yortch0029,¿Como que esto no es de #Homecoming @NetflixLAT ? #homecomingbeyonce #homecomingnetflix pic.twitter.com/EGnUCCzKF5,4/21/2019 5:53,Yortch Cluni
111,['homecomingnetflix'],0,0,0,sombontv,"When you watched both live streams of Beychella, ELATED! So you just listen to HCdoc...bc writing/you don’t know it’s an album yet. And you’re fine until your play sister texts you gushing! So you go back to watch AND listen. And oc it’s EVEN better! It is B. #homecomingnetflix",4/21/2019 5:32,Sombon TV
112,['homecomingnetflix'],14,1,0,magda_albrecht,"Look at these gorgeous dancers from Beyoncé’s Coachella performance 2018  #homecomingnetflix https://temydee.com/2018/04/beyonce-featured-plus-size-dancers-for-coachella-performances/ … (Coachella is owned by an elitist and homophobic shithead, though...).pic.twitter.com/vlULT089Fz",4/21/2019 5:16,magda albrecht
113,"['homecoming', 'homecomingbeyonce', 'homecomingnetflix']",0,0,0,kitotterkat,Watching #homecoming like (with @michelle294 obviously) #homecomingbeyonce #homecomingnetflix @netflix @Beyoncepic.twitter.com/V2jVL3RzQV,4/21/2019 5:14,kate
114,['homecomingnetflix'],0,0,0,shannelr,Omg!! @Beyonce you killling me.  I’m dead after #homecomingnetflix,4/21/2019 4:35,Alycia
115,['homecomingnetflix'],0,0,0,hannagldn,GOOSEBUMPS  #homecomingnetflix,4/21/2019 4:33,⋆ 𝕵 ⋆
116,['homecomingnetflix'],0,0,0,matheuscostaa12,"Passando aqui pra dizer que a Beyoncé é proprietária do planeta terra e é fodaaa, boa noite #homecomingnetflix",4/21/2019 4:31,matheus
117,['homecomingnetflix'],0,0,1,joepmcc75,"@Beyonce
#homecomingnetflix 
I love Beyonce she is a great artist and singer the lack of diversity in this homecoming project is a little troubling not trying to play the race card but not seeing anybody white on stage could be wrong maybe one or two Caucasian pic.twitter.com/MLgg1qVSKv",4/21/2019 4:09,jp mc
118,['homecomingnetflix'],0,0,0,Beckett34,#homecomingnetflix ...watching with my!,4/21/2019 4:03,Tisha ♏
119,['homecomingnetflix'],0,0,0,Educ8tusAll,Crying tears of joy & pride now. #homecomingnetflix really filled me up.,4/21/2019 4:00,Educ8tus🐷ll
120,['homecomingnetflix'],0,1,0,anew_Daw_n,Finishing up #homecomingnetflix,4/21/2019 3:59,Anna Banana
121,['homecomingnetflix'],0,0,0,LeslieRossiALWC,My husband just said that @Beyonce hair deserves it’s own @netflix special. Beyonce hair >> Becky with the good hair #homecomingnetflix,4/21/2019 3:56,A Life Well Consumed
122,['homecomingnetflix'],0,1,0,Tahyour,I remember a 3rd one ‘Liberian Girl’. Please add yours. #homecomingnetflix https://twitter.com/stanleyc_co/status/1119523963485474816 …,4/21/2019 3:54,Temitayo Philip
123,['homecomingnetflix'],1,0,1,ayyo_fonso,This deja vu performance is  #homecomingnetflix,4/21/2019 3:48,Fonz
124,"['Beychella', 'beehive', 'BeyonceHomecoming', 'homecomingnetflix']",1,1,0,MrsBigJohnStud,Why did I just now notice Beyoncé’s Coachella stage was an actual bee hive? @beyonce #Beychella #beehive #BeyonceHomecoming #homecomingnetflix,4/21/2019 3:43,🎀  𝒥𝓊𝒾𝒸𝓎 𝒮𝓅𝒾𝓁𝓁𝑒𝓇   🎀
125,['homecomingnetflix'],0,0,0,AmbroDdiva,#homecomingnetflix was not bad at all,4/21/2019 3:41,Big bumpa gyal Ambro™♥
126,"['homecomingnetflix', 'HOMECOMINGTHELIVEALBUM']",0,0,0,Jaytweetze,Literally making that my WHOLE workout playlist  #homecomingnetflix #HOMECOMINGTHELIVEALBUM,4/21/2019 3:38,JAYTWENTIES
127,['homecomingnetflix'],0,0,0,atl_mononoke,"Granted, I cry at just about anything with music, but @Beyonce definitely makes me cry every damn time. #homecomingnetflix",4/21/2019 3:13,Cait
128,"['homecomingnetflix', 'Beychella']",1,0,0,nihbitencourt,"Tô assistindo #homecomingnetflix pela 3 vez, amo  #Beychella ",4/21/2019 3:06,♡ Nikoly ♡
129,['homecomingnetflix'],1,1,0,ADoseofQueenB,Bey was 218 pounds after having twins and came back snatched as fuck! With no surgery!  Salute! #homecomingnetflix,4/21/2019 3:05,☆Baddie B☆
130,['homecomingnetflix'],2,0,0,DrunkOnABook,"I haven’t finished the audiobook I’m reading, I haven’t finished the ebook I’m reading, but, I did watch Beyoncé’s Homecoming one and a half times.  #homecomingnetflix",4/21/2019 3:05,DrunkOnABook
131,['homecomingnetflix'],0,0,0,ADoseofQueenB,@Beyonce is that Bitch! If you say she’s not you’re a fucking hater! Periodt#homecomingnetflix,4/21/2019 3:03,☆Baddie B☆
132,['homecomingnetflix'],1,0,0,ADoseofQueenB,This @Beyonce #homecomingnetflix special got me hyped as fuck!!!!!! I’ve been dancing for two hours ,4/21/2019 3:02,☆Baddie B☆
133,"['homecomingnetflix', 'queen', 'grind', 'runtheworld']",0,0,0,MichelleSweari5,"Damn @Beyonce ... that's how it's done!
#homecomingnetflix
#queen
#grind
#runtheworld",4/21/2019 2:43,Michelle Swearingen 🌼
134,"['homecomingbeyonce', 'homecomingnetflix', 'BeyoncéHomecoming', 'fire']",1,0,0,MagsManning,Anyone need motivation to get fit? Watch Homecoming on Netflix.  #homecomingbeyonce #homecomingnetflix #BeyoncéHomecoming #fire,4/21/2019 2:42,Maggie
135,"['homecomingnetflix', 'homecom']",0,0,0,LeslieRossiALWC,Just watched @Beyonce #homecomingnetflix special and now Curtis and I are playing her music on repeat this weekend  #homecom,4/21/2019 2:35,A Life Well Consumed
136,['homecomingnetflix'],1,0,0,leonardoldsj,Assistindo #homecomingnetflix e pagando pau pra Beyoncé. Putssss,4/21/2019 2:18,leo CHAPA 03 - A UEM NÃO VAI EMBORA
137,['homecomingnetflix'],0,0,0,sarahjomurry,Beyoncé is Queen. That’s all. I can only hope to have a fraction of her confidence and work ethic. #homecomingnetflix,4/21/2019 2:01,Sarah Murry
138,['homecomingnetflix'],2,0,0,ZoomZam,I got into her too!! sis wasn’t playing #homecomingnetflix https://twitter.com/dre__cole/status/1119461825710628865 …,4/21/2019 2:00,PayMeNGold
139,['homecomingnetflix'],1,0,0,SheBreathes,Omg. When the baton girl came out. Man that’s memories I was once a baton girl after I stopped cheerleading.  #homecomingnetflix she’s taming me back to that desert!,4/21/2019 1:44,SheBreathes®
140,['homecomingnetflix'],0,0,0,SheBreathes,When she said I’m fresher than you. I felt that in my soulllllll! #homecomingnetflix,4/21/2019 1:38,SheBreathes®
141,['homecomingnetflix'],0,0,0,SheBreathes,She said she ain’t trying to be who she was. Y’all hear that. So stop looking for her former self.  #homecomingnetflix,4/21/2019 1:29,SheBreathes®
142,"['homecomingnetflix', 'beyonce']",1,1,0,SheBreathes,Lawd she’s making me tired with all that sweating! I pray for half of her work ethic everyday! #homecomingnetflix #beyonce,4/21/2019 1:26,SheBreathes®
143,['homecomingnetflix'],0,0,0,vxgxx_,Assistindo #homecomingnetflix pela segunda vez,4/21/2019 1:24,LUA
144,"['homecomingbeyonce', 'homecomingnetflix']",1,0,0,XoJa777,"“What are you gonna do tonight?”-My husband, a peasant
“I’m gonna watch the Beyoncé documentary on Netflix since you won’t be home.”-me
“Thank you.”-Husband 
“RESPECT THE QUEEN!!!!!!!!!”-me #homecomingbeyonce #homecomingnetflix",4/21/2019 1:13,J
145,['homecomingnetflix'],0,0,0,alissaahhh,#homecomingnetflix Beyoncé ,4/21/2019 1:07,liss🌹
146,['homecomingnetflix'],0,0,0,allaboutpgotti,@Beyonce is a fucking Queen and we don’t deserve her  #homecomingnetflix,4/21/2019 1:04,ashleigh 🧘🏾‍♀️
147,['homecomingnetflix'],1,0,0,PiouuB,Ça doit être ouf un concert de Beyonce #homecomingnetflix,4/21/2019 0:58,lea
148,"['homecoming', 'BeyonceHomcoming', 'homecomingnetflix']",0,0,0,lovelyandwicked,@Beyonce Thank you for not staying in the box they created for us! From this black woman to another black woman! Love and blessings!  You did us proud with #homecoming #BeyonceHomcoming #homecomingnetflix,4/21/2019 0:38,lovely
149,['homecomingnetflix'],0,0,0,OpsBeta2,"Eu estava assistindo #homecomingnetflix da @Beyonce e só tenho a dizer que mulher meus amigos, que mulher...obrigada dona @NetflixBrasil por nos proporcionar essa surra de inclusão, superação e empoderamento. ",4/21/2019 0:33,OpsBeta
150,['homecomingnetflix'],0,0,0,Sarahobri,why go out on Saturday night when you could spend 2 hours slowly leaking tears at the beauty that is @Beyonce #homecomingnetflix,4/21/2019 0:32,cobra bubbles
151,['homecomingnetflix'],4,1,0,FancyNancy104,Full on crying as soon as Destinys Child came out #homecomingnetflix,4/21/2019 0:24,otukolo
152,"['ninasimone', 'homecomingnetflix', 'homecomingbeyonce', 'HOMECOMINGTHELIVEALBUM', 'homecomingbybeyonce', 'Homecoming']",0,0,0,maracharese,#ninasimone vocals always bring me to  #homecomingnetflix #homecomingbeyonce #HOMECOMINGTHELIVEALBUM #homecomingbybeyonce #Homecoming,4/21/2019 0:13,Flawed and Flawless
153,"['homecomingnetflix', 'Beyonce', 'homecomingbeyonce', 'Beychella']",0,0,0,agirlfromLA,"@Beyonce makes it look so easy.  It’s not lost on me how hard she worked. All the sacrifices paid off. Spectacular #homecomingnetflix show...Congratulations to #Beyonce, your performers and crew! (And those cute babies ) #homecomingbeyonce #Beychella",4/21/2019 0:00,A Serrato
154,"['homecomingnetflix', 'BeyoncesHomecoming', 'homecomingbybeyonce', 'COACHELLA2018', 'Beyonce', 'Beychella']",0,0,0,kerlipeterson,"@Beyonce Your movie #homecomingnetflix did make me feel like I'm a part of the party fun of @coachella! It made me wanna sing and dance at home. Amazing! 
#BeyoncesHomecoming
#homecomingbybeyonce #COACHELLA2018 #Beyonce #Beychella",4/20/2019 23:55,Raised By Matriarchs
155,['homecomingnetflix'],0,0,0,chicqueenjoy,"BEYONCÉ
#homecomingnetflix",4/20/2019 23:47,Queen Geneblazo Pada
156,['homecomingnetflix'],1,0,0,BeMoreLikeRaven,Finally found time to watch #homecomingnetflix I stan now  pic.twitter.com/LDVGlOmP7B,4/20/2019 23:46,Raven
157,['homecomingnetflix'],4,0,0,rozhudnell,The Queen of course at Coachella. #homecomingnetflix,4/20/2019 23:42,Rosalind Hudnell
158,['homecomingnetflix'],0,0,0,razerbaijan2012,"Two things about #homecomingnetflix 
1. The live stream on the night was behind Beyoncé 
2. It actually frustrates me to see how many people loved that concert through their phones and not in the moment

If I ever see Beyoncé I’m gonna be in that moment ",4/20/2019 23:14,rowanne✨
159,['homecomingnetflix'],1,1,0,tumalooms1,I thought I could tweet through #homecomingnetflix But...please...what?!,4/20/2019 23:08,💫king supernova💫
160,['homecomingnetflix'],1,0,0,CamilaIacomini,"Who run the world? Girls!

#homecomingnetflix",4/20/2019 22:50,Camomila 🌺
